Domain,Timestamp,Response Status,Response Time,RCODE,TTL,Addresses,Error
google.com,1695128112.221,1,24.000,,,[],
google.com,1695128113.855,1,28.000,,,[],
google.com,1695128115.487,1,28.000,,,[],
google.com,1695128122.901,1,28.000,,,[],
google.com,1695128127.275,1,28.000,,,[],
google.com,1695128152.382,-1,3001.000,,,[],could not convert string to float: ''
google.com,1695128168.512,1,28.000,,,[],
google.com,1695128172.973,1,24.000,,,[],
google.com,1695128174.471,1,28.000,,,[],
google.com,1695128182.142,1,24.000,,,[],
google.com,1695128186.688,1,28.000,,,[],
google.com,1695128191.002,1,24.000,,,[],
google.com,1695128201.146,1,24.000,,,[],
google.com,1695128202.721,1,28.000,,,[],
google.com,1695128207.473,1,28.000,,,[],
google.com,1695128209.065,1,28.000,,,[],
google.com,1695128210.499,1,24.000,,,[],
google.com,1695128214.695,1,20.000,,,[],
google.com,1695128222.024,1,24.000,,,[],
google.com,1695128223.587,1,24.000,,,[],
google.com,1695128228.196,1,32.000,,,[],
google.com,1695128235.865,1,24.000,,,[],
google.com,1695128237.293,1,28.000,,,[],
google.com,1695128239.040,1,24.000,,,[],
google.com,1695128240.344,1,28.000,,,[],
google.com,1695128241.937,1,28.000,,,[],
google.com,1695128246.467,1,24.000,,,[],
google.com,1695128253.796,1,28.000,,,[],
google.com,1695128255.213,1,28.000,,,[],
google.com,1695128259.680,1,24.000,,,[],
google.com,1695128261.000,1,28.000,,,[],
google.com,1695128268.517,1,24.000,,,[],
google.com,1695128272.802,1,24.000,,,[],
google.com,1695128274.275,1,28.000,,,[],
google.com,1695128275.901,1,24.000,,,[],
google.com,1695128280.346,1,28.000,,,[],
google.com,1695128281.605,1,24.000,,,[],
google.com,1695128282.854,1,28.000,,,[],
google.com,1695128284.123,1,24.000,,,[],
google.com,1695128288.447,1,24.000,,,[],
google.com,1695128292.658,1,28.000,,,[],
google.com,1695128297.011,1,28.000,,,[],
google.com,1695128301.836,1,24.000,,,[],
google.com,1695128306.356,1,28.000,,,[],
google.com,1695128310.794,1,20.000,,,[],
google.com,1695128315.322,1,28.000,,,[],
google.com,1695128322.886,1,24.000,,,[],
google.com,1695128327.186,1,28.000,,,[],
google.com,1695128331.568,1,24.000,,,[],
google.com,1695128339.028,1,24.000,,,[],
google.com,1695128346.375,1,24.000,,,[],
google.com,1695128350.739,1,24.000,,,[],
google.com,1695128354.999,1,24.000,,,[],
google.com,1695128365.613,1,24.000,,,[],
google.com,1695128373.332,1,28.000,,,[],
google.com,1695128374.839,1,28.000,,,[],
google.com,1695128379.346,1,28.000,,,[],
google.com,1695128380.806,1,24.000,,,[],
google.com,1695128382.107,1,28.000,,,[],
google.com,1695128386.536,1,28.000,,,[],
google.com,1695128391.030,1,28.000,,,[],
google.com,1695128398.333,1,28.000,,,[],
google.com,1695128405.880,1,24.000,,,[],
google.com,1695128410.314,1,24.000,,,[],
google.com,1695128417.545,1,32.000,,,[],
google.com,1695128419.397,1,28.000,,,[],
google.com,1695128426.712,1,28.000,,,[],
google.com,1695128428.369,1,28.000,,,[],
google.com,1695128432.872,1,32.000,,,[],
google.com,1695128440.079,1,24.000,,,[],
google.com,1695128444.416,1,24.000,,,[],
google.com,1695128451.798,1,24.000,,,[],
google.com,1695128453.326,1,28.000,,,[],
google.com,1695128457.635,1,28.000,,,[],
google.com,1695128462.006,1,24.000,,,[],
google.com,1695128469.667,1,28.000,,,[],
google.com,1695128471.338,1,24.000,,,[],
google.com,1695128475.629,1,28.000,,,[],
google.com,1695128480.064,1,28.000,,,[],
google.com,1695128481.727,1,28.000,,,[],
google.com,1695128486.412,1,28.000,,,[],
google.com,1695128490.837,1,28.000,,,[],
google.com,1695128498.100,1,24.000,,,[],
google.com,1695128508.740,1,28.000,,,[],
google.com,1695128510.147,1,28.000,,,[],
google.com,1695128523.340,1,20.000,,,[],
google.com,1695128530.540,1,28.000,,,[],
google.com,1695128532.380,1,24.000,,,[],
google.com,1695128534.115,1,20.000,,,[],
google.com,1695128538.409,1,24.000,,,[],
google.com,1695128543.804,1,24.000,,,[],
google.com,1695128545.127,1,24.000,,,[],
google.com,1695128549.499,1,28.000,,,[],
google.com,1695128554.061,1,24.000,,,[],
google.com,1695128567.382,1,28.000,,,[],
google.com,1695128568.931,1,28.000,,,[],
google.com,1695128570.323,1,24.000,,,[],
google.com,1695128571.681,1,28.000,,,[],
google.com,1695128579.134,1,28.000,,,[],
google.com,1695128583.349,1,28.000,,,[],
google.com,1695128587.954,1,28.000,,,[],
google.com,1695128589.738,1,24.000,,,[],
google.com,1695128600.025,1,28.000,,,[],
google.com,1695128601.739,1,24.000,,,[],
google.com,1695128608.874,1,24.000,,,[],
google.com,1695128616.382,1,28.000,,,[],
google.com,1695128623.680,1,28.000,,,[],
google.com,1695128628.084,1,28.000,,,[],
google.com,1695128629.490,1,28.000,,,[],
google.com,1695128631.167,1,24.000,,,[],
google.com,1695128638.561,1,24.000,,,[],
google.com,1695128646.107,1,24.000,,,[],
google.com,1695128647.840,1,24.000,,,[],
google.com,1695128652.226,1,24.000,,,[],
google.com,1695128653.763,1,24.000,,,[],
google.com,1695128658.155,1,28.000,,,[],
google.com,1695128659.471,1,20.000,,,[],
google.com,1695128663.840,1,28.000,,,[],
google.com,1695128665.214,1,28.000,,,[],
google.com,1695128666.859,1,24.000,,,[],
google.com,1695128668.155,1,28.000,,,[],
google.com,1695128669.624,1,28.000,,,[],
google.com,1695128674.089,1,28.000,,,[],
google.com,1695128678.838,1,24.000,,,[],
google.com,1695128680.349,1,28.000,,,[],
google.com,1695128684.665,1,28.000,,,[],
google.com,1695128694.865,1,28.000,,,[],
google.com,1695128696.227,1,24.000,,,[],
google.com,1695128700.754,1,24.000,,,[],
google.com,1695128705.198,1,24.000,,,[],
google.com,1695128706.581,1,24.000,,,[],
google.com,1695128708.120,1,24.000,,,[],
google.com,1695128709.747,1,28.000,,,[],
google.com,1695128714.207,1,24.000,,,[],
google.com,1695128715.560,1,28.000,,,[],
google.com,1695128717.120,1,24.000,,,[],
google.com,1695128718.682,1,28.000,,,[],
google.com,1695128722.939,1,24.000,,,[],
google.com,1695128724.415,1,24.000,,,[],
google.com,1695128731.906,1,28.000,,,[],
google.com,1695128736.460,1,24.000,,,[],
google.com,1695128743.973,1,20.000,,,[],
google.com,1695128751.256,1,24.000,,,[],
google.com,1695128752.817,1,24.000,,,[],
google.com,1695128757.193,1,24.000,,,[],
google.com,1695128761.796,1,24.000,,,[],
google.com,1695128772.083,1,20.000,,,[],
google.com,1695128776.481,1,24.000,,,[],
google.com,1695128781.102,1,28.000,,,[],
google.com,1695128782.619,1,28.000,,,[],
google.com,1695128792.845,1,28.000,,,[],
google.com,1695128797.206,1,20.000,,,[],
google.com,1695128798.614,1,24.000,,,[],
google.com,1695128802.932,1,24.000,,,[],
google.com,1695128810.385,1,24.000,,,[],
google.com,1695128814.706,1,24.000,,,[],
google.com,1695128819.170,1,28.000,,,[],
google.com,1695128826.540,1,24.000,,,[],
google.com,1695128836.923,1,24.000,,,[],
google.com,1695128838.524,1,28.000,,,[],
google.com,1695128849.011,1,24.000,,,[],
google.com,1695128853.411,1,28.000,,,[],
google.com,1695128855.009,1,24.000,,,[],
google.com,1695128859.411,1,24.000,,,[],
google.com,1695128860.777,1,28.000,,,[],
google.com,1695128865.214,1,28.000,,,[],
google.com,1695128869.933,1,24.000,,,[],
google.com,1695128871.665,1,24.000,,,[],
google.com,1695128876.059,1,28.000,,,[],
google.com,1695128880.589,1,24.000,,,[],
google.com,1695128888.123,1,28.000,,,[],
google.com,1695128889.663,1,28.000,,,[],
google.com,1695128894.179,1,28.000,,,[],
google.com,1695128895.476,1,20.000,,,[],
google.com,1695128900.196,1,44.000,,,[],
google.com,1695128901.753,1,28.000,,,[],
google.com,1695128905.993,1,20.000,,,[],
google.com,1695128907.536,1,32.000,,,[],
google.com,1695128911.834,1,28.000,,,[],
google.com,1695128913.325,1,24.000,,,[],
google.com,1695128917.613,1,28.000,,,[],
google.com,1695128921.978,1,28.000,,,[],
google.com,1695128923.415,1,28.000,,,[],
google.com,1695128927.912,1,28.000,,,[],
google.com,1695128932.359,1,20.000,,,[],
google.com,1695128937.008,1,24.000,,,[],
google.com,1695128938.738,1,24.000,,,[],
google.com,1695128949.129,1,24.000,,,[],
google.com,1695128953.588,1,24.000,,,[],
google.com,1695128958.147,1,20.000,,,[],
google.com,1695128959.578,1,24.000,,,[],
google.com,1695128964.096,1,28.000,,,[],
google.com,1695128974.440,1,28.000,,,[],
google.com,1695128978.863,1,28.000,,,[],
google.com,1695128989.152,1,20.000,,,[],
google.com,1695128996.536,1,20.000,,,[],
google.com,1695128998.108,1,24.000,,,[],
google.com,1695128999.358,1,24.000,,,[],
google.com,1695129003.548,1,28.000,,,[],
google.com,1695129004.864,1,24.000,,,[],
google.com,1695129009.270,1,24.000,,,[],
google.com,1695129013.589,1,24.000,,,[],
google.com,1695129017.978,1,24.000,,,[],
google.com,1695129019.591,1,32.000,,,[],
google.com,1695129021.350,1,28.000,,,[],
google.com,1695129025.938,1,28.000,,,[],
google.com,1695129030.344,1,24.000,,,[],
google.com,1695129037.829,1,24.000,,,[],
google.com,1695129039.586,1,20.000,,,[],
google.com,1695129041.206,1,20.000,,,[],
google.com,1695129042.376,1,24.000,,,[],
google.com,1695129049.683,1,24.000,,,[],
google.com,1695129056.986,1,32.000,,,[],
google.com,1695129067.394,1,24.000,,,[],
google.com,1695129071.753,1,24.000,,,[],
google.com,1695129082.533,1,24.000,,,[],
google.com,1695129084.008,1,28.000,,,[],
google.com,1695129085.513,1,28.000,,,[],
google.com,1695129092.935,1,24.000,,,[],
google.com,1695129103.193,1,24.000,,,[],
google.com,1695129110.736,1,20.000,,,[],
google.com,1695129115.219,1,24.000,,,[],
google.com,1695129125.828,1,20.000,,,[],
google.com,1695129133.392,1,24.000,,,[],
google.com,1695129134.860,1,28.000,,,[],
google.com,1695129139.086,1,20.000,,,[],
google.com,1695129143.532,1,28.000,,,[],
google.com,1695129147.884,1,28.000,,,[],
google.com,1695129152.306,1,24.000,,,[],
google.com,1695129153.618,1,24.000,,,[],
google.com,1695129158.119,1,20.000,,,[],
google.com,1695129162.538,1,24.000,,,[],
google.com,1695129166.860,1,28.000,,,[],
google.com,1695129168.082,1,20.000,,,[],
google.com,1695129172.477,1,24.000,,,[],
google.com,1695129179.830,1,24.000,,,[],
google.com,1695129181.356,1,28.000,,,[],
google.com,1695129188.858,1,28.000,,,[],
google.com,1695129190.741,1,28.000,,,[],
google.com,1695129192.130,1,28.000,,,[],
google.com,1695129199.537,1,24.000,,,[],
google.com,1695129204.043,1,28.000,,,[],
google.com,1695129205.584,1,24.000,,,[],
google.com,1695129206.986,1,20.000,,,[],
google.com,1695129208.472,1,28.000,,,[],
google.com,1695129212.893,1,28.000,,,[],
google.com,1695129217.320,1,24.000,,,[],
google.com,1695129224.802,1,24.000,,,[],
google.com,1695129226.382,1,24.000,,,[],
google.com,1695129233.667,1,24.000,,,[],
google.com,1695129237.994,1,28.000,,,[],
google.com,1695129242.480,1,24.000,,,[],
google.com,1695129246.836,1,24.000,,,[],
google.com,1695129248.355,1,24.000,,,[],
google.com,1695129252.610,1,28.000,,,[],
google.com,1695129256.996,1,20.000,,,[],
