Domain,Timestamp,Response Status,Response Time,RCODE,TTL,Addresses,Error
google.com,1695128112.157,1,61.418,,,[],
google.com,1695128113.680,1,172.850,,,[],
google.com,1695128115.400,1,86.050,,,[],
google.com,1695128122.799,1,99.807,,,[],
google.com,1695128127.209,1,64.582,,,[],
google.com,1695128149.313,-1,3068.805,,,[],could not convert string to float: ''
google.com,1695128165.476,-1,3033.991,,,[],could not convert string to float: ''
google.com,1695128172.773,1,198.010,,,[],
google.com,1695128174.280,1,188.746,,,[],
google.com,1695128182.009,1,131.727,,,[],
google.com,1695128186.616,1,71.554,,,[],
google.com,1695128190.921,1,79.673,,,[],
google.com,1695128201.061,1,83.964,,,[],
google.com,1695128202.612,1,107.100,,,[],
google.com,1695128207.257,1,213.701,,,[],
google.com,1695128208.860,1,202.672,,,[],
google.com,1695128210.296,1,200.772,,,[],
google.com,1695128214.582,1,111.532,,,[],
google.com,1695128218.961,-1,3061.236,,,[],could not convert string to float: ''
google.com,1695128223.469,1,116.598,,,[],
google.com,1695128227.999,1,194.946,,,[],
google.com,1695128232.804,-1,3058.534,,,[],could not convert string to float: ''
google.com,1695128237.069,1,222.114,,,[],
google.com,1695128238.836,1,201.848,,,[],
google.com,1695128240.256,1,86.605,,,[],
google.com,1695128241.709,1,225.929,,,[],
google.com,1695128246.408,1,58.824,,,[],
google.com,1695128253.716,1,79.130,,,[],
google.com,1695128255.115,1,96.359,,,[],
google.com,1695128259.596,1,83.499,,,[],
google.com,1695128260.912,1,87.701,,,[],
google.com,1695128265.447,-1,3067.475,,,[],could not convert string to float: ''
google.com,1695128272.753,1,48.806,,,[],
google.com,1695128274.072,1,200.862,,,[],
google.com,1695128275.816,1,84.155,,,[],
google.com,1695128280.246,1,98.267,,,[],
google.com,1695128281.520,1,84.742,,,[],
google.com,1695128282.761,1,91.828,,,[],
google.com,1695128284.043,1,79.981,,,[],
google.com,1695128288.372,1,75.350,,,[],
google.com,1695128292.588,1,70.125,,,[],
google.com,1695128296.920,1,89.133,,,[],
google.com,1695128301.619,1,214.457,,,[],
google.com,1695128306.271,1,83.806,,,[],
google.com,1695128310.710,1,83.023,,,[],
google.com,1695128315.227,1,93.431,,,[],
google.com,1695128322.682,1,202.236,,,[],
google.com,1695128327.132,1,53.393,,,[],
google.com,1695128331.477,1,89.151,,,[],
google.com,1695128335.972,-1,3053.486,,,[],could not convert string to float: ''
google.com,1695128346.184,1,189.036,,,[],
google.com,1695128350.682,1,56.929,,,[],
google.com,1695128354.889,1,108.326,,,[],
google.com,1695128362.542,-1,3068.068,,,[],could not convert string to float: ''
google.com,1695128373.152,1,177.937,,,[],
google.com,1695128374.736,1,100.781,,,[],
google.com,1695128379.154,1,190.118,,,[],
google.com,1695128380.714,1,90.991,,,[],
google.com,1695128382.023,1,83.586,,,[],
google.com,1695128386.475,1,60.729,,,[],
google.com,1695128390.941,1,87.982,,,[],
google.com,1695128398.253,1,79.321,,,[],
google.com,1695128405.794,1,85.045,,,[],
google.com,1695128407.251,-1,3060.105,,,[],could not convert string to float: ''
google.com,1695128417.490,1,54.424,,,[],
google.com,1695128419.182,1,211.798,,,[],
google.com,1695128426.651,1,60.033,,,[],
google.com,1695128428.167,1,199.949,,,[],
google.com,1695128432.787,1,84.295,,,[],
google.com,1695128439.994,1,84.286,,,[],
google.com,1695128441.351,-1,3063.341,,,[],could not convert string to float: ''
google.com,1695128448.776,-1,3021.550,,,[],could not convert string to float: ''
google.com,1695128453.244,1,80.167,,,[],
google.com,1695128457.544,1,90.385,,,[],
google.com,1695128461.913,1,91.584,,,[],
google.com,1695128469.507,1,158.476,,,[],
google.com,1695128471.105,1,230.014,,,[],
google.com,1695128475.543,1,85.871,,,[],
google.com,1695128477.004,-1,3057.676,,,[],could not convert string to float: ''
google.com,1695128481.615,1,110.100,,,[],
google.com,1695128486.283,1,126.329,,,[],
google.com,1695128490.745,1,90.741,,,[],
google.com,1695128495.031,-1,3066.355,,,[],could not convert string to float: ''
google.com,1695128508.524,1,213.457,,,[],
google.com,1695128510.059,1,87.632,,,[],
google.com,1695128520.277,-1,3060.711,,,[],could not convert string to float: ''
google.com,1695128530.479,1,60.036,,,[],
google.com,1695128531.952,1,425.967,,,[],
google.com,1695128533.939,1,173.538,,,[],
google.com,1695128538.314,1,93.485,,,[],
google.com,1695128540.727,-1,3074.365,,,[],could not convert string to float: ''
google.com,1695128545.044,1,82.396,,,[],
google.com,1695128549.412,1,86.820,,,[],
google.com,1695128553.978,1,82.204,,,[],
google.com,1695128567.172,1,207.157,,,[],
google.com,1695128568.844,1,85.838,,,[],
google.com,1695128570.149,1,172.164,,,[],
google.com,1695128571.494,1,186.715,,,[],
google.com,1695128579.038,1,93.771,,,[],
google.com,1695128580.286,-1,3060.843,,,[],could not convert string to float: ''
google.com,1695128587.752,1,199.931,,,[],
google.com,1695128589.540,1,196.457,,,[],
google.com,1695128599.934,1,90.537,,,[],
google.com,1695128601.622,1,114.619,,,[],
google.com,1695128608.780,1,93.298,,,[],
google.com,1695128616.180,1,199.080,,,[],
google.com,1695128620.648,-1,3030.029,,,[],could not convert string to float: ''
google.com,1695128628.004,1,79.956,,,[],
google.com,1695128629.291,1,196.981,,,[],
google.com,1695128630.949,1,217.128,,,[],
google.com,1695128638.477,1,83.700,,,[],
google.com,1695128645.875,1,230.973,,,[],
google.com,1695128647.619,1,219.193,,,[],
google.com,1695128652.116,1,108.205,,,[],
google.com,1695128653.689,1,73.226,,,[],
google.com,1695128658.051,1,102.996,,,[],
google.com,1695128659.391,1,79.791,,,[],
google.com,1695128663.730,1,107.818,,,[],
google.com,1695128665.103,1,110.518,,,[],
google.com,1695128666.769,1,88.748,,,[],
google.com,1695128668.070,1,84.289,,,[],
google.com,1695128669.562,1,60.255,,,[],
google.com,1695128673.966,1,120.825,,,[],
google.com,1695128678.745,1,92.527,,,[],
google.com,1695128680.144,1,203.198,,,[],
google.com,1695128684.463,1,200.542,,,[],
google.com,1695128694.781,1,83.667,,,[],
google.com,1695128696.156,1,68.952,,,[],
google.com,1695128700.679,1,73.964,,,[],
google.com,1695128705.097,1,100.172,,,[],
google.com,1695128706.517,1,62.758,,,[],
google.com,1695128708.022,1,95.954,,,[],
google.com,1695128709.632,1,112.542,,,[],
google.com,1695128714.000,1,204.429,,,[],
google.com,1695128715.471,1,87.020,,,[],
google.com,1695128717.006,1,113.140,,,[],
google.com,1695128718.475,1,205.653,,,[],
google.com,1695128722.862,1,74.375,,,[],
google.com,1695128724.318,1,95.116,,,[],
google.com,1695128731.841,1,62.604,,,[],
google.com,1695128736.258,1,199.531,,,[],
google.com,1695128743.894,1,79.196,,,[],
google.com,1695128751.172,1,82.618,,,[],
google.com,1695128752.727,1,90.057,,,[],
google.com,1695128756.990,1,201.558,,,[],
google.com,1695128761.713,1,82.531,,,[],
google.com,1695128769.021,-1,3059.159,,,[],could not convert string to float: ''
google.com,1695128776.396,1,84.664,,,[],
google.com,1695128780.927,1,174.714,,,[],
google.com,1695128782.559,1,59.208,,,[],
google.com,1695128792.747,1,96.039,,,[],
google.com,1695128797.147,1,59.170,,,[],
google.com,1695128798.418,1,194.553,,,[],
google.com,1695128802.847,1,84.357,,,[],
google.com,1695128810.189,1,192.917,,,[],
google.com,1695128814.644,1,61.803,,,[],
google.com,1695128819.091,1,78.733,,,[],
google.com,1695128823.478,-1,3059.941,,,[],could not convert string to float: ''
google.com,1695128836.832,1,89.888,,,[],
